"BehaviorSpace results (NetLogo 6.2.2)"
"polarized4D.nlogo"
"polarizedStartPart93RS20"
"04/04/2022 03:58:57:212 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","boundary","id_threshold","polrzd_opnns","polrzd_dist","polrzd_ratio","conformity-level","tolerance-level","p-speaking-level","mode","p-random","n-neis","max-ticks","record-each-n-steps","polar_repeats","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","Y-opinion","cut-links-randomly?","record?","updating","set-seed?","network-change","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"7","11","4","0.04","0.08","3","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.242","0.155","-0.02984496124031008","-0.029844961240310077","-0.029844961240310077","-0.014790697674418601","0.3500847765544705","0.3500847765544705","0.35008477655447057","0.5444054192766551","-0.35","-0.35","-0.35","0.011","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","101.14728682170544","0.2023713968322554","0.622332852509486","2.580426356589147","0.254","0.16","-0.029844961240310077","-0.02984496124031008","-0.029844961240310077","-0.018044781030742713","0.3500847765544705","0.35008477655447057","0.3500847765544705","0.5390561542858848","-0.35","-0.35","-0.35","-0.1914671580116801","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"16","11","4","0.04","0.12","3","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.242","0.155","-0.02984496124031008","-0.029844961240310077","-0.029844961240310077","-0.014790697674418601","0.3500847765544705","0.3500847765544705","0.35008477655447057","0.5444054192766551","-0.35","-0.35","-0.35","0.011","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","101.14728682170544","0.2023713968322554","0.622332852509486","2.580426356589147","0.254","0.16","-0.029844961240310077","-0.02984496124031008","-0.029844961240310077","-0.018044781030742713","0.3500847765544705","0.35008477655447057","0.3500847765544705","0.5390561542858848","-0.35","-0.35","-0.35","-0.1914671580116801","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"9","11","4","0.04","0.08","3","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837209","0.7624123571803773","0.3261926678479346","2.262718023255814","0.575","0.431","-0.08527131782945736","-0.08527131782945736","-0.08527131782945736","-0.014790697674418611","1.0002422187270594","1.0002422187270594","1.0002422187270594","0.5444054192766551","-1","-1","-1","0.011","-1","-1","-1","-1","1","1","1","1","105.93023255813954","0.4149562885027165","0.6597546285230783","2.65515988372093","0.579","0.422","-0.08527131782945736","-0.08527131782945736","-0.08527131782945736","0.021263148714039348","1.0002422187270594","1.0002422187270597","1.0002422187270597","0.557995733445843","-1","-1","-1","0.01803225132754985","-1","-1","-1","-1","1","1","1","1"
"8","11","4","0.04","0.08","3","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.419","0.305","-0.05968992248062016","-0.059689922480620154","-0.059689922480620154","-0.014790697674418601","0.700169553108941","0.700169553108941","0.7001695531089411","0.5444054192766551","-0.7","-0.7","-0.7","0.011","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","105.30232558139541","0.3518092053714166","0.6311872934919946","2.645348837209302","0.435","0.311","-0.059689922480620154","-0.059689922480620154","-0.05968992248062016","0.014687985633181173","0.700169553108941","0.7001695531089411","0.7001695531089411","0.5233618627198626","-0.7","-0.7","-0.7","0.04028236889142452","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"13","11","4","0.04","0.12","2","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.197","0.097","-0.029844961240310077","-0.029844961240310077","-0.03527131782945733","-0.01479069767441859","0.35008477655447057","0.35008477655447046","0.56558227396554","0.5444054192766551","-0.35","-0.35","-0.078","0.011","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","47.70542635658916","0.3800661548351813","0.7651082297505014","false","0.222","0.098","-0.029844961240310077","-0.02984496124031008","-0.028640082594203902","-0.0028068695003239407","0.35008477655447057","0.3500847765544705","0.5526289568568535","0.5344067898404038","-0.35","-0.35","-0.173","-0.03589417019689087","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"4","11","4","0.04","0.08","2","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.197","0.097","-0.029844961240310077","-0.029844961240310077","-0.03527131782945733","-0.01479069767441859","0.35008477655447057","0.35008477655447046","0.56558227396554","0.5444054192766551","-0.35","-0.35","-0.078","0.011","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","47.70542635658916","0.3800661548351813","0.7651082297505014","false","0.222","0.098","-0.029844961240310077","-0.02984496124031008","-0.028640082594203902","-0.0028068695003239407","0.35008477655447057","0.3500847765544705","0.5526289568568535","0.5344067898404038","-0.35","-0.35","-0.173","-0.03589417019689087","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"3","11","4","0.04","0.08","1","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.362","0.173","-0.08527131782945736","0.012162790697674421","-0.035271317829457347","-0.014790697674418594","1.0002422187270594","0.5578448035561963","0.5655822739655398","0.544405419276655","-1","-0.111","-0.078","0.011","-1","-0.426","-1","-0.426","1","0.4985","1","0.4985","36.96899224806202","0.43996659164985685","0.6336820125266049","false","0.358","0.174","-0.08527131782945736","0.01153092124354077","-0.03212937515683094","-0.014252680598188542","1.0002422187270597","0.5548575244391604","0.5630229820977565","0.5445057090748192","-1","-0.111","-0.118","0.013999999999906906","-1","-0.4185","-1","-0.4185","1","0.47650000000000003","1","0.47650000000000003"
"6","11","4","0.04","0.08","2","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837208","0.762412357180377","0.32619266784793444","2.262718023255814","0.426","0.28","-0.08527131782945736","-0.08527131782945736","-0.03527131782945735","-0.01479069767441861","1.0002422187270599","1.0002422187270594","0.56558227396554","0.5444054192766551","-1","-1","-0.078","0.011","-1","-1","-1","-1","1","1","1","1","45.426356589147325","0.3925537626582763","0.7384477432165315","false","0.458","0.284","-0.08527131782945736","-0.08527131782945736","-0.023341286526083107","-0.008453597744590882","1.0002422187270594","1.0002422187270597","0.5460351185666124","0.546663585299251","-1","-1","-0.08300000000001583","-0.03438168906348843","-1","-1","-1","-1","1","1","1","1"
"5","11","4","0.04","0.08","2","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.322","0.197","-0.059689922480620154","-0.05968992248062017","-0.03527131782945736","-0.014790697674418613","0.700169553108941","0.7001695531089411","0.5655822739655398","0.5444054192766553","-0.7","-0.7","-0.078","0.011","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","47.03100775193803","0.3927916166029211","0.7537925082552517","false","0.32","0.202","-0.059689922480620154","-0.059689922480620154","-0.032119766775560346","0.0027231702824904265","0.700169553108941","0.700169553108941","0.5444570670652326","0.5257341480654352","-0.7","-0.7","-0.08100000000001574","-0.010000000000000005","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"14","11","4","0.04","0.12","2","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.322","0.197","-0.059689922480620154","-0.05968992248062017","-0.03527131782945736","-0.014790697674418613","0.700169553108941","0.7001695531089411","0.5655822739655398","0.5444054192766553","-0.7","-0.7","-0.078","0.011","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","47.03100775193803","0.3927916166029211","0.7537925082552517","false","0.32","0.202","-0.059689922480620154","-0.059689922480620154","-0.032119766775560346","0.0027231702824904265","0.700169553108941","0.700169553108941","0.5444570670652326","0.5257341480654352","-0.7","-0.7","-0.08100000000001574","-0.010000000000000005","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"12","11","4","0.04","0.12","1","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.362","0.173","-0.08527131782945736","0.012162790697674421","-0.035271317829457347","-0.014790697674418594","1.0002422187270594","0.5578448035561963","0.5655822739655398","0.544405419276655","-1","-0.111","-0.078","0.011","-1","-0.426","-1","-0.426","1","0.4985","1","0.4985","36.96899224806202","0.43996659164985685","0.6336820125266049","false","0.358","0.174","-0.08527131782945736","0.01153092124354077","-0.03212937515683094","-0.014252680598188542","1.0002422187270597","0.5548575244391604","0.5630229820977565","0.5445057090748192","-1","-0.111","-0.118","0.013999999999906906","-1","-0.4185","-1","-0.4185","1","0.47650000000000003","1","0.47650000000000003"
"15","11","4","0.04","0.12","2","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837214","0.7624123571803771","0.32619266784793444","2.262718023255814","0.424","0.28","-0.08527131782945736","-0.08527131782945736","-0.03527131782945736","-0.014790697674418603","1.0002422187270597","1.0002422187270594","0.56558227396554","0.5444054192766553","-1","-1","-0.078","0.011","-1","-1","-1","-1","1","1","1","1","44.0232558139535","0.3816049202597994","0.7415129743734956","false","0.429","0.287","-0.08527131782945736","-0.08527131782945736","-0.026138403924011514","-0.028176395682489763","1.0002422187270597","1.0002422187270594","0.5404684869034478","0.5412506295104035","-1","-1","-0.13899999488918552","-0.01104650649522938","-1","-1","-1","-1","1","1","1","1"
"2","11","4","0.04","0.08","1","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.81395348837206","0.7624123571803774","0.3261926678479345","2.262718023255814","0.298","0.12","-0.059689922480620154","0.012162790697674421","-0.035271317829457347","-0.014790697674418594","0.700169553108941","0.5578448035561963","0.5655822739655398","0.544405419276655","-0.7","-0.111","-0.078","0.011","-0.7","-0.426","-0.7","-0.426","0.7","0.4985","0.7","0.4985","36.42635658914728","0.441732592008072","0.6380010678073209","false","0.291","0.12","-0.059689922480620154","0.012149967764480622","-0.030108858266635098","-0.014236429471110045","0.7001695531089411","0.5549349296541914","0.5642518907481915","0.5433765518958819","-0.7","-0.11699999822853001","-0.078","0.011","-0.7","-0.4185","-0.7","-0.4185","0.7","0.47650000000000003","0.7","0.47650000000000003"
