ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei11,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.103,0.336
Nei12,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.879,0.903
Nei13,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.227,-0.37
Nei14,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.315,0.336
Nei15,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.411,-0.37
Nei16,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.162,0.336
Nei17,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.13,0.336
Nei18,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.287,0.336
Nei19,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.899,0.903
Nei20,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.309,-0.37
Nei21,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.758,-0.784
Nei22,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.766,0.903
Nei23,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.526,-0.37
Nei24,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.691,0.336
Nei25,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.962,0.903
Nei26,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.269,0.336
Nei27,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.171,0.336
Nei28,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.242,-0.37
Nei29,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.861,0.903
Nei30,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.565,0.336
Nei31,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.859,-0.784
Nei32,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.993,0.903
Nei33,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.405,-0.37
Nei34,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.333,-0.37
Nei35,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.083,-0.37
Nei36,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.1,0.336
Nei37,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.964,-0.784
Nei38,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.835,-0.784
Nei39,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.559,0.336
Nei40,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.626,-0.37
Nei41,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.398,0.336
Nei42,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.712,-0.784
Nei43,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.254,0.336
Nei44,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.69,-0.784
Nei45,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.2,0.336
Nei46,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.415,-0.37
Nei47,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.481,0.336
Nei48,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.628,-0.37
Nei49,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.177,0.336
Nei50,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.144,-0.37
Nei51,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.283,-0.37
Nei52,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.881,-0.784
Nei53,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.459,0.336
Nei54,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.701,-0.784
Nei55,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.467,0.336
Nei56,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.726,0.903
Nei57,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.226,0.336
Nei58,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.637,0.336
Nei59,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.414,0.336
Nei60,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.872,-0.784
Nei61,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.999,-0.784
Nei62,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.523,-0.37
Nei63,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.963,0.903
Nei64,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.006,-0.37
Nei65,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.515,0.336
Nei66,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.127,0.336
Nei67,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.15,-0.37
Nei68,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.592,0.336
Nei69,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.616,-0.37
Nei70,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.975,-0.784
Nei71,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.915,0.903
Nei72,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.882,-0.784
Nei73,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.419,0.336
Nei74,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.981,0.903
Nei75,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.917,0.903
Nei76,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.324,-0.37
Nei77,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.669,-0.784
Nei78,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.153,-0.37
Nei79,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.787,0.903
Nei80,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.898,0.903
Nei81,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.325,0.336
Nei82,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.079,-0.37
Nei83,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.433,-0.37
Nei84,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.572,-0.37
Nei85,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.148,0.336
Nei86,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.01,-0.034
Nei87,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.97,0.903
Nei88,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.259,-0.37
Nei89,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.916,0.903
Nei90,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.865,0.903
Nei91,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.118,-0.37
Nei92,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.16,-0.37
Nei93,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.841,0.903
Nei94,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.937,0.903
Nei95,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.308,0.336
Nei96,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.263,0.336
Nei97,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.67,0.336
Nei98,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.386,-0.37
Nei99,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.422,-0.37
Nei100,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.685,-0.784
Nei101,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.556,-0.37
Nei102,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.899,-0.784
Nei103,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.748,0.903
Nei104,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.855,0.903
Nei105,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.44,-0.37
Nei106,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.514,-0.37
Nei107,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.302,0.336
Nei108,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.896,0.903
Nei109,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.746,-0.784
Nei110,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.946,0.903
Nei111,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.387,0.336
Nei112,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.604,-0.37
Nei113,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.365,0.336
Nei114,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.95,0.903
Nei115,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.133,-0.37
Nei116,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.558,0.336
Nei117,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.037,-0.034
Nei118,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.646,-0.37
Nei119,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,-0.455,-0.37
Nei120,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.948,0.903
Nei121,Sims02,2,129,0,64,1,1,0.1,constant,0.5,vaguely-speak,205,0.1,0.413,0.336
